ts,side,strike,spot,close,oi
2026-09-02 13:20:00,PE,23950.0,23877.65,143.4,1881360
2026-09-02 13:25:00,PE,23950.0,23875.8,144.95,1926535
2026-09-02 13:30:00,PE,23950.0,23877.95,142.2,1979055
2026-09-02 13:35:00,PE,23900.0,23863.55,124.75,11037065
2026-09-02 13:40:00,PE,23900.0,23868.4,124.65,11089715
2026-09-02 13:45:00,PE,23900.0,23864.75,125.8,11112920
2026-09-02 13:50:00,PE,23900.0,23866.4,123.7,10968620
2026-09-02 13:55:00,PE,23900.0,23872.3,118.85,10974925
2026-09-02 14:00:00,PE,23900.0,23874.6,120.0,10795070
2026-09-02 14:05:00,PE,23950.0,23892.9,132.15,2158845
2026-09-02 14:10:00,PE,23950.0,23885.75,135.45,2206360
2026-09-02 14:15:00,PE,23950.0,23883.05,138.65,2233270
2026-09-02 14:20:00,PE,23900.0,23874.45,123.2,11223225
2026-09-02 14:25:00,PE,23950.0,23886.65,137.55,2104505
2026-09-02 14:30:00,PE,23950.0,23901.35,127.95,2294370
2026-09-02 14:35:00,PE,23950.0,23903.75,129.35,2328755
2026-09-02 14:40:00,PE,23950.0,23887.65,139.95,2308865
