,minute,preCAS_pct,CAS_pct,preCAS_pts,CAS_pts
351,351,32.621527406059386,54.514258714293206,102.58751091493468,171.43532371305628
352,352,31.55842782146088,54.019764723564315,99.24429712604251,169.88024914405105
353,353,30.547008370729934,53.5604718772029,96.06360596312152,168.4358744125202
354,354,29.52187223646715,53.10635046038086,92.83977885490822,167.0077626866332
355,355,28.42570588022767,52.63379435074202,89.39257736015497,165.52167791653483
356,356,27.248400878056607,52.141665356765486,85.69021271434758,163.97404074085352
357,357,26.000184535424264,51.63781402653363,81.76484753815384,162.3895394023275
358,358,24.65942062510106,51.117756175198856,77.54844066754595,160.7540721283367
359,359,23.425678063602817,50.65912468839401,73.66859234166986,159.31177722678694
360,360,22.158719137519338,50.20856775404714,69.684285873107,157.89487501234544
361,361,21.01022676761195,50.20856775404714,66.07253060282164,157.89487501234544
362,362,19.782899310303765,50.20856775404714,62.21285636514585,157.89487501234544
363,363,18.669133031611278,50.20856775404714,58.7103069949153,157.89487501234544
364,364,17.44605213211925,50.20856775404714,54.86398724524042,157.89487501234544
365,365,16.252390645976476,50.20856775404714,51.110185063811514,157.89487501234544
366,366,15.113196971163582,50.20856775404714,47.527672139312926,157.89487501234544
367,367,14.084051202920106,50.20856775404714,44.2912356163215,157.89487501234544
368,368,13.09939628917935,50.20856775404714,41.1947130208755,157.89487501234544
369,369,12.222939941869937,50.20856775404714,38.43845105996661,157.89487501234544
370,370,11.417242401986611,50.20856775404714,35.90470994668067,157.89487501234544
371,371,10.564807929175151,50.20856775404714,33.223991484443104,157.89487501234544
372,372,9.587769477024828,50.20856775404714,30.151420981332194,157.89487501234544
373,373,8.509598110890343,50.20856775404714,26.760809762712597,157.89487501234544
374,374,7.386443611564126,50.20856775404714,23.22873650861402,157.89487501234544
